Unnamed: 0,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
5733,6053802,212474,tweet,,Two Chinese coast guard ships and two militia vessels tailed a Philippine warship near Mischief Reef in the South China Sea. https://t.co/kfhmqcuH27,,1675674027,Twitter,,china chinese coast guard militia mischief philippine reef sea ships south tailed vessels warship,14,us_military,,25,5,opposing,,0
0,3954961,33068,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677495354,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,47,neutral,,0
4557,4073955,45700,retweet,be04478ef93c3341a1b1b89cb3e293286c1ef77806c79e025aef76bfb66df4a2,"RT @maracepeda LOOK: The Philippine Coast Guard shares images showing China’s continued presence near Thitu Island in the area of the South China Sea within PH’s EEZ. Sighted are a PLA vessel, a CCG vessel, and 42 suspected Chinese maritime militia vessels. @straits_times https://t.co/KmpHkeafeG",,1677974166,Twitter,,area ccg china china chinese coast continued eez guard images island maritime militia ph philippine pla presence rt sea shares showing sighted south suspected thitu vessel vessel vessels,28,us_military,,10,27,opposing,,0
3006,5756124,578013,retweet,690f477c48aa924a1debb15dea9e5e46bffb1d965dd57242cd9de60c55301d64,"RT @AnonOpsSE Authorities are harassing activists and protesters, including hauling them in for questioning, detaining them, intimidating their families and imposing travel bans, in addition to digital attacks #Anonymous #OpPhilippines #Philippines https://t.co/otpps0VFyb",,1678974132,Twitter,,activists addition anonymous attacks authorities bans detaining digital families harassing hauling imposing including intimidating protesters questioning rt travel,18,us_military,,24,5,opposing,,0
982,2476624,69739,retweet,9f8cea28f3368a8d999cdae00ef20ad8e4090264d04ec103de163b942a58912b,"RT @GordianKnotRay #China continues its Coast Guard/Maritime Militia swarming to control access to Scarborough (Panatag) Shoal, ~120nm from the Luzon coastline and squarely within the #Philippines exclusive economic zone. Satellite tracks courtesy @planet Vessel AIS tracks courtesy @WindwardAI https://t.co/MyUEitlla4",,1678333496,Twitter,,120nm access ais china coast coastline continues control courtesy courtesy economic exclusive guard luzon maritime militia panatag rt satellite scarborough shoal squarely swarming tracks tracks vessel zone,27,us_military,,15,37,supportive,,0
3122,6551547,225329,retweet,9ceee6cde4b483b48b9f2f9cdecca9b7cac3e0c6b7bd6f972104e9037d565cc4,"RT @ianellisjones @detresfa_ FYI: A lot going on in the Pacific this weekend. Militaries from US, Taiwan, Japan, South Korea, Philippines, Australia, China, Russia, & North Korea are operating & exercising. This isn’t being reported by the media. I researched hours so you can get up to speed in minutes:",,1682355883,Twitter,,australia china exercising fyi hours isn japan korea korea lot media militaries minutes north operating pacific philippines reported researched rt russia south speed taiwan weekend,25,us_military,,17,9,supportive,,0
786,2618310,1008735,retweet,03e47f81a6ae8d3759ace450f90f45c11e9906856e8f4ea4a426710b56553ebd,"RT @Reuters Philippines, U.S. discuss joint coast guard patrols in South China Sea https://t.co/bcyaLPF9iR https://t.co/oMymaKsjvE",,1677431529,Twitter,,china coast discuss guard joint patrols philippines rt sea south,10,us_military,defense_and_military,34,6,supportive,,0
274,5726933,21465,retweet,db6f2ec2a1940fc330877e3557b689fc62a33bd6954c1d1955e9c4b0fd938802,"RT @codepink The Marcos regime uses US military support to repress social movements, peasants, workers, & indigenous people. In exchange, the US exploits the Philippines as a military outpost in its cold war on China, endangering millions of filipinos. US out of the Philippines!",,1675367667,Twitter,,china cold endangering exchange exploits filipinos indigenous marcos military military millions movements outpost peasants people philippines philippines regime repress rt social support war workers,24,us_military,,12,23,opposing,,0
2186,4938408,502916,retweet,bf179927cae04f77c02dbf062893ef9734272bb636cea181aab93e31cd527471,"RT @TheStudyofWar #China-Taiwan Weekly Update The Chinese People’s Liberation Army Navy Shandong aircraft carrier strike group conducted exercises in the Philippine Sea 13-24 APR, likely to maintain operational readiness & demonstrate the ability to isolate the Philippines https://t.co/7YzZakXn2t https://t.co/4FY0TLXfH3",,1682806375,Twitter,,13 24 ability aircraft apr army carrier chinese conducted demonstrate exercises group isolate liberation maintain navy operational people philippine philippines readiness rt sea shandong strike update weekly,27,us_military,,48,15,opposing,,0
256,6141314,266550,retweet,69149bd1cb0c80d1b412bbcffabea5ad6af2d7f3ed05385500f1106d7f6748a4,"RT @globaltimesnews Video: ""This is Chinese navy warship 17!"" The sentence was shouted firmly by the crew of China's second aircraft carrier, the Shandong (hull 17). Recently, the Shandong fleet carried out real-combat drills in the South China Sea. https://t.co/BahxdLvkqx",,1676567407,Twitter,,17 17 aircraft carried carrier china china chinese combat crew drills firmly fleet hull navy real recently rt sea sentence shandong shandong shouted south video warship,26,us_military,,14,12,opposing,,0
1739,3870132,431502,retweet,75972f56ba7f667a7a4118dc45f3e1512a092afd81b332ab0c56f75de790b612,RT @AFP #BREAKING G7 opposes Beijing's 'militarisation activities' in South China Sea: statement https://t.co/eBE1fB8BrB,,1681791247,Twitter,,activities beijing breaking china g7 militarisation opposes rt sea south statement,11,us_military,,15,9,supportive,,0
152,3149481,246395,retweet,189b2c409f44d8a6c3fad508c60e3260a6a58baee1a6a6a23df7dad3f1fa4fa6,"RT @globaltimesnews Out of self-interest and a zero-sum mindset, the US continues to strengthen its military deployment in the region, which will inevitably endanger regional peace and stability, Chinese FM said Tue on the announcement of locations of 4 new US military bases in the Philippines. https://t.co/OlS9ZZou2E",,1680601671,Twitter,,announcement bases chinese continues deployment endanger fm inevitably interest locations military military mindset peace philippines region regional rt stability strengthen sum tue zero,23,us_military,,25,22,opposing,,0
2929,6430458,6310,retweet,5b6eb60da9ebdc8873ae44f1c5aa4fb8b003f7264a7282eec0c016f2c521c7e3,"RT @dmmsanjuan In this media report, transport leaders say that they support Marcos Jr. because ""he does not want the phaseout of jeepneys"": https://t.co/PJJJgOb39R",,1677801963,Twitter,,jeepneys jr leaders marcos media phaseout report rt support transport,10,us_military,,15,136,neutral,,0
2791,5112742,116255,retweet,86786b863babbf22e467f94a0da9d2a01af1a9615386e8723d566321538bae41,"RT @philly_florida Biden is building FOUR MORE MILITARY BASES in the Philippines to deter China's aggression in the western Pacific and Republicans call him ""weak on China"". Yet, practically all of MAGAWORLD will believe what their cult leaders say.",,1675636725,Twitter,,aggression bases biden building call china china cult deter leaders magaworld military pacific philippines practically republicans rt weak western,19,us_military,,20,13,supportive,,0
1201,6857897,13564,retweet,cfc0f2f5dfea41df75e5e57ede6e42a8e2555b0f1947ab9dc557b14bebabd419,"RT @_miggypot29 President Ferdinand R. Marcos Jr. conducts an inspection of the two (2) C-130T aircraft that respectively underwent upgrade and overhaul during his visit at the Haribon Hangar in Clark Air Base, Pampanga on March 31, 2023. https://t.co/XftSkD2ExK",,1680245137,Twitter,,130t 2023 31 air aircraft base clark conducts ferdinand hangar haribon inspection jr march marcos overhaul pampanga president rt underwent upgrade visit,22,us_military,,18,52,neutral,,0
249,2160618,304439,retweet,ce8a72b4fbbde7067c82990cf183981df3e3378bab9114ce5956fcc46a8ee30c,"RT @ianellisjones Militaries from the US, Taiwan, Japan, South Korea, Philippines, Australia, China, Russia, & North Korea are exercising & operating in the Western Pacific this weekend. This is not being reported by the media. I researched for hours so you can get up to speed in minutes.",,1682528645,Twitter,,australia china exercising hours japan korea korea media militaries minutes north operating pacific philippines reported researched rt russia south speed taiwan weekend western,23,us_military,,44,21,supportive,,0
3968,739816,5739,retweet,e2047860fe661c250dc0b562f6dee8624bd7c6265df72aa5e48a19003dc9abd9,RT @inquirerdotnet JUST IN: President Ferdinand Marcos Jr. signs into law a measure amending the fixed terms in the Armed Forces of the Philippines. | @DYGalvezINQ https://t.co/qn3ig0DHjY,,1684373624,Twitter,,amending armed ferdinand fixed forces jr law marcos measure philippines president rt signs terms,14,us_military,,40,29,neutral,,0
301,4127808,48738,retweet,9449f044c2f2a483e218d8c9050922e31ec7352b28277e1656bb937ea8e6e942,"RT @pcogovph President Ferdinand R. Marcos Jr. on Monday urged the military to ""keep up with the times"" and be more agile in fostering partnerships as the global situation becomes ""more and more complicated."" READ: https://t.co/xuRcHze8Em https://t.co/MjuA4quWOk",,1675742051,Twitter,,agile complicated ferdinand fostering global jr marcos military monday partnerships president read rt situation times urged,16,us_military,,15,27,neutral,,0
1423,2510575,6181,retweet,cf5fecda7f68d2bbe6855cfc2b65f607f472248acff527d788ce8a37e9359a95,"RT @ConnectingVets US, Philippines hold largest war drills near disputed waters https://t.co/1ltWSHc3ma",,1681910379,Twitter,,disputed drills hold largest philippines rt war waters,8,us_military,,41,10,supportive,,0
3428,3035280,6860,retweet,7c175205749f6d37c436d7089825178f10e339d13d5249e23b7a32582785c183,RT @nukestrat Chinese mil falsely claims China has “indisputable sovereignty over islands in the South China Sea and their nearby waters” as it says US warship “illegally” entered waters around Mischief reef near Philippines China’s claims were rejected seven yeas ago: https://t.co/5Ei3aGhDDu https://t.co/2KPvYS9pqp,,1681162008,Twitter,,ago china china china chinese claims claims entered falsely illegally indisputable islands mil mischief nearby philippines reef rejected rt sea south sovereignty warship waters waters yeas,26,us_military,,12,21,opposing,,0
272,6492310,21465,retweet,38e4cddc29f6f97d8f7c3fdc5f58e30a593574bf0a7746f14af0317cb9c4f271,RT @Antiwarcom US Rehearses War With China on Philippine Island South of Taiwan The drills on Batan island are part of the US-Philippine Balikatan exercise by Dave DeCamp @DecampDave #China #Philippines #Taiwan #Balikatan2023 #Balikatan23 #Balikatan https://t.co/4MBd3KSpC0 https://t.co/GuTIL5b4qJ,,1682402645,Twitter,,balikatan batan china china dave decamp drills exercise island island part philippine philippine rehearses rt south taiwan war,18,us_military,,13,23,opposing,,0
2332,3733424,27666,tweet,,On board a Philippine patrol in contested South China Sea https://t.co/CC8a4aRqws,,1683123497,Twitter,,board china contested patrol philippine sea south,7,us_military,,19,16,neutral,,0
2468,290869,91198,retweet,fa6e38c705c8e4d59d8cf7f3deacf0c79f8e541e99ef57e7be7ff6bd08225d48,RT @pcogovph President Ferdinand R. Marcos Jr. on Saturday night hosted a concert for the personnel of the Armed Forces of the Philippines (AFP) and their families. Read: https://t.co/TZWatJbTBn https://t.co/FE61Udt0uj,,1682249505,Twitter,,afp armed concert families ferdinand forces hosted jr marcos night personnel philippines president read rt saturday,16,us_military,,15,7,supportive,,0
3,3050198,33068,retweet,96b9cfb07c33690a0f5f1af5d13f4eaa819d54e4535c227626c0a7722d37bdea,RT @medeabenjamin Unbelievable arrogance of US Navy challenging China’s “unlawful and sweeping maritime claims in the South China Sea.” Hello?!? It’s the South CHINA Sea!!! #ChinaIsNotOurEnemy https://t.co/BGvhGeLUJj via @asiatimesonline,,1681119382,Twitter,,arrogance challenging china china china claims maritime navy rt sea sea south south sweeping unbelievable unlawful,16,us_military,,328,47,opposing,,0
1495,2924589,62024,retweet,25ace111b4dec49ea5a59adf0539e0b3afda1e83c4fb0987f38d9ad0e9d6a9be,"RT @usairforce Airmen from the 819th RED HORSE Squadron out of Malmstrom Air Force Base, Mont., traveled to the Philippines to work alongside their Philippine Air Force counterparts on a future training site for airfield damage repair. https://t.co/LZfMjh8W85 @PACAF",,1676738965,Twitter,,819th air air airfield airmen alongside base counterparts damage force force future horse malmstrom mont philippine philippines red repair rt site squadron training traveled work,25,us_military,,25,48,supportive,,0
320,3071803,443721,retweet,15d2e72bb3d785008fe7154b81cb71ceda7b98e87ee0a1bf9a1378daa86d5e0e,"RT @GordianKnotRay Meanwhile in the West Philippine Sea, #China Coast Guard 5402 has spent the day harassing the #Philippines Coast Guard, and especially BRP Malapascua, against whom they may bear a grudge after the PCG publicized the recent close encounter at Ayungin (2nd Thomas) Shoal. https://t.co/oVOWKexBNk",,1683875894,Twitter,,2nd ayungin bear brp china close coast coast day encounter grudge guard guard harassing malapascua pcg philippine publicized recent rt sea shoal spent thomas west,25,us_military,,40,8,supportive,,0
1850,237645,16252,retweet,2b8b435350d2fdba18af10a192b01fabb3d53d1f182f53d997a19a74c965b9d3,RT @duandang Just leave them out! Cambodia Pumps Brakes on Plan for ASEAN Joint Military Exercises in South China Sea https://t.co/zfcBJzZrFN,,1686720397,Twitter,,asean brakes cambodia china exercises joint leave military plan pumps rt sea south,13,us_military,,22,111,opposing,,0
4635,3532866,299981,retweet,b505bff4f03bafc5121216eecc7a2a8df6ef797e0203a162430323a2f060ebf3,"RT @yacapvisayas Araw ng Kagitingan, also known as Day of Valor or Bataan Day, is a national holiday in the Philippines honoring the bravery and sacrifices of Filipino soldiers and allied forces during World War II. Read more: https://t.co/E90FaBgMLQ https://t.co/CE8aoRTvbT",,1681080531,Twitter,,allied araw bataan bravery day day filipino forces holiday honoring ii kagitingan national ng philippines read rt sacrifices soldiers valor war world,22,us_military,,10,7,supportive,,0
4033,5636482,10062,tweet,,Why Marcos Is Inviting the US Military Back to the Philippines https://t.co/zwl4dGZXga,,1682728263,Twitter,,back inviting marcos military philippines,5,us_military,,10,8,supportive,,0
5161,1228219,272151,tweet,,"Part of the largest-ever annual military exercises with the Philippines focuses on defending a strategic maritime transit point, the Bashi Channel https://t.co/emJO0muOTf @ChinaRealTime",,1683607894,Twitter,,annual bashi channel defending exercises focuses largest maritime military part philippines point strategic transit,14,us_military,,11,25,supportive,,0
313,4828744,127658,retweet,569b7645980798a33d6b6281921f8d9007084ee4d0ea4b51e36814128b08fa9c,"RT @jpsoriano LOOK: As President Ferdinand Marcos Jr. flew to Zurich aboard Flight PR01, he was escorted by fighter jets of the Armed Forces of the Philippines. Two FA-50 fighter jets stayed with the plane until it left Philippine airspace. ⁦@gmanews⁩ ⁦@gmapinoytv⁩ https://t.co/51MPFTseCK",,1673856516,Twitter,,50 aboard airspace armed escorted fa ferdinand fighter fighter flew flight forces jets jets jr left marcos philippine philippines plane pr01 president rt stayed zurich,25,us_military,,48,5,supportive,,0
1188,848331,848329,retweet,ac45dbfb558136875b25702abe744f2d61125330c9e58e5c62d98e63172862a9,"RT @IndoPac_Info A recent patrol of the #Philippines Coast Guard tracked 116 #Chinese maritime militia vessels parked in Whitsun Reef & another 18 in Sabina Shoal, both within the Philippines exclusive economic zone. Via @FMangosingINQ China: ""What's mine is mine & what's yours is also mine."" https://t.co/Mm2iams0sK",,1682733189,Twitter,,china coast economic exclusive guard maritime militia mine mine mine parked patrol philippines recent reef rt sabina shoal tracked vessels whitsun zone,22,us_military,,34,5,opposing,,0
228,2426735,33212,retweet,4e7ccb43c152bdd0fe8feb8eab322f7fa9e24f621745f72975949f4e0a22f07f,RT @sentdefender The Chinese Ministry of National Defense is claiming that earlier today the USS Milius a Arleigh Burke-Class Guide Missile Destroyer of the U.S. Navy entered Chinese Territorial Waters in the South China Sea and was “Driven-Off” by Ships of the People’s Liberation Army Navy. https://t.co/84liY6HQ77,,1679555657,Twitter,,arleigh army burke china chinese chinese claiming class defense destroyer driven earlier entered guide liberation milius ministry missile national navy navy people rt sea ships south territorial today uss waters,30,us_military,,87,12,opposing,,0
16,3696210,28859,retweet,1d5bf1acb3b3fcc92ed57d9e97b92f90f2f5f1b6bc5608d88a0674853ea9780a,"RT @ricwe123 So this bullshit CNN reporter steps on a US navy plane. He is then flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂😂 https://t.co/cyhRzSO3cu",,1677578738,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts steps,17,us_military,,127,33,neutral,,0
1502,6409882,62024,retweet,73d33e863d7c98f47e9eb0c9ab82f8127fcd6bb7b312b52f3d5c34600faea523,RT @USNavy #USNavy Photos of the Day: 1️⃣ @GHWBCVN77 #FLTOPS in Adriatic Sea @USNavyEurope 2️⃣ #USSNimitz #FLTOPS in Philippine Sea 3️⃣ #USSMakinIsland yoga in South China Sea 4️⃣ #USNavy corpsmen & @Japan_GSDF train in Japan @US7thFleet @INDOPACOM @NavyMedicine 👉 https://t.co/aZddB6hxYf https://t.co/AGjM7nFWdP,,1677110515,Twitter,,1️⃣ 2️⃣ 3️⃣ 4️⃣ adriatic china corpsmen day japan philippine photos rt sea sea sea south train yoga,18,us_military,,43,48,neutral,,0
1408,2327508,139155,retweet,9e935cc2928b879c2c4ae0392c36676b8ebcaa8183d853c3c2496aceef230ec5,RT @duandang China's Haiyang Dizhi 8 survey vessel has entered the exclusive economic zone of Malaysia in the South China Sea. It appears that the Royal Malaysian Navy's auxiliary ship KA Bunga Mas Lima is heading to the area. https://t.co/pD2hqwUwol,,1687364547,Twitter,,appears area auxiliary bunga china china dizhi economic entered exclusive haiyang heading ka lima malaysia malaysian mas navy royal rt sea ship south survey vessel zone,26,us_military,,44,39,opposing,,0
1273,5081095,1017817,retweet,25ffd480b5cbbec3534c2709dc4f10c74f3411b0cdb358306d40eb614ef63a42,"RT @IndoPac_Info 2) With dangerously close encounters at sea and in the air on the rise, a conflict is more likely to be triggered by an accident or miscalculation in the increasingly militarized South China Sea, said Zhou Bo, a former senior colonel in China’s People’s Liberation Army (PLA). https://t.co/mqSIHtH0iQ",,1683985075,Twitter,,accident air army bo china china close colonel conflict dangerously encounters increasingly liberation militarized miscalculation people pla rise rt sea sea senior south triggered zhou,25,us_military,,23,7,opposing,,0
4190,6972303,9507,retweet,72b91bd94fd35810adb07ac42354a322a6fbcfdca646fc435f282b69937b5c8a,"RT ŠPTVph TRAN: With President Ferdinand R. Marcos Jr. as rendered full military honorors to him in Pentagon was House Sper Martin Romualdez, Senior Deputy Sppeaker Gloria Macapagal-Arroyo, and Senior Deputy Major Leader Saro. (1/2) kenps:/t.cacheco/AzyV80",,1683267505,Twitter,,arroyo azyv80 cacheco deputy deputy ferdinand full gloria honorors house jr kenps leader macapagal major marcos martin military pentagon president rendered romualdez rt saro senior senior sper sppeaker tran šptvph,30,us_military,,10,62,neutral,,0
4689,2390683,47854,retweet,a3dbbe50c5aefc3f3bcc017299240f1c2e4b7c3724cf3c0da77140176bddfa72,"RT @inquirerdotnet READ: Makabayan bloc files House Resolution 781 urging House to ""strongly condemn"" Chinese Coast Guard's use of military-grade vessel on members of Philippine Coast Guard aboard BRP Malapascua near Ayungin Shoal, and conduct investigation in aid of legislation. | @JMAurelioINQ https://t.co/CUo1CLmwJx",,1676454477,Twitter,,aboard aid ayungin bloc brp chinese coast coast condemn conduct files grade guard guard house house investigation legislation makabayan malapascua members military philippine read resolution rt shoal strongly urging vessel,30,us_military,,11,27,opposing,,0
1371,4140965,225054,retweet,789c9c114850576c23856fa06ef7c53c4166d86cf6d939530adc293f11ec154a,"RT @Qldaah China isn't expanding east, Paul Keating explains. Their commercial interests are to the west. As the US DoD has documented, the militarisation of the shoals in the South China Sea is all about detering the US 7th fleet from sailing up & down their coast. #auspol https://t.co/aU7Y7uOMwG",,1678995843,Twitter,,7th china china coast commercial detering documented dod east expanding explains fleet interests keating militarisation paul rt sailing sea shoals south west,22,us_military,,25,12,opposing,,0
17,2574677,28859,retweet,b08b92f7ba8d3f1ca4f002ae9f602be56117d84034a9aeb6f050a04ec5846869,"RT @wallacemick As the #US gains access to 4 new Military Bases in the #Philippines - another aggressive move against #China - Renato Reyes Jr, Sec Gen of the Bayan Coalition said - 'The US presence itself inflicts harm, regardless of whether it leads to War' - ""It violates our Sovereignty""...",,1680921178,Twitter,,access aggressive bases bayan china coalition gains gen harm inflicts jr leads military move presence renato reyes rt sec sovereignty violates war,22,us_military,,256,33,opposing,,0
42,6865191,72987,retweet,7a197104c2cc1d2604de4075ab0c14906eb20460775eeaae093b665ac868fa9b,RT @AniR113 It's a wonder why Western propaganda keeps hammering about evil China in South China Sea when there are so many other countries claiming it too. https://t.co/JEWvpNnI3a,,1684631047,Twitter,,china china claiming countries evil hammering propaganda rt sea south western,11,us_military,,10,29,neutral,,0
408,625924,205245,retweet,b64908bd18df7a0b0bf233f5523c90118d316bf54177b3cc9630c596a9f56279,"RT @davidicke US and Philippines launch biggest ever joint exercise in South China Sea with 18,000 troops and first ever live fire drills – as Beijing continues to buzz Taiwan with jets and warships https://t.co/Lky9VVeiQa",,1681236667,Twitter,,000 18 beijing biggest buzz china continues drills exercise fire jets joint launch live philippines rt sea south taiwan troops warships,21,us_military,,35,30,supportive,,0
4167,825865,10935,retweet,3b9dd9ea41ff079ebea974f50f16eb1144f39c92bc969e30bbd6c4778a8ad059,"RT @Julitamc2 I love that even with all the attacks, PBBM is just focusing on improving the Filipinos lives. Truly, him and Duterte are gifts to Philippines.",,1679271308,Twitter,,attacks duterte filipinos focusing gifts improving lives love pbbm philippines rt,11,domestic_political_issues,us_military,12,45,supportive,,0
1842,4974561,16252,retweet,0ba9afb2927b568cc5bb42f1039937090f116524238cd1986f24b70a89e70326,"RT @Byron_Wan “China's fleet of 6 Jin-class ballistic missile submarines were operating ""near-continuous"" patrols from Hainan Island into the South China Sea. Equipped with a new, longer-range ballistic missile, they can hit the continental US.” https://t.co/Yt2Z5dUBtu",,1680653701,Twitter,,ballistic ballistic china china class continental continuous equipped fleet hainan hit island jin longer missile missile operating patrols range rt sea south submarines,23,us_military,,26,111,opposing,,0
80,2927513,181373,retweet,b0be0663d0e78ca3e7838ec00fa1e93b295cfd3c12379ef140156e90a120e842,RT @ChristineJameis Protests erupt as Philippines allows increased US military footprints in region 🔹People and activists in the Philippines have denounced their government's deal with the US that allows American forces to have greater access to military bases and https://t.co/g4ABcQjJJ0,,1675527264,Twitter,,access activists american bases deal denounced erupt footprints forces government greater increased military military people philippines philippines protests region rt,20,us_military,,26,18,opposing,,0
3080,4890234,26836,retweet,a15a71c2b70eaceacf0fd33d765e8580bc9885a0c093d45a60a480d465886c95,"RT @maracepeda The Philippine Coast Guard’s April 18-24 patrol tallied 116 Chinese maritime militia vessels near Whitsun Reef and 18 anchored near Sabina Shoal, areas within the country’s exclusive economic zone in the South China Sea. 📷 PCG @straits_times https://t.co/cXhdcSS0EA",,1682713623,Twitter,,18 24 anchored april areas china chinese coast country economic exclusive guard maritime militia patrol pcg philippine reef rt sabina sea shoal south tallied vessels whitsun zone,27,us_military,,12,88,supportive,,0
1008,5774228,358093,retweet,b135b3cc077a9a7a699ff652abbb5823797cb8fa900aa97ad741dbd36640d86a,RT @ryankakiuchan China unmanned aerial vehicle WZ-7 transited from East China Sea and Philippine Sea back and forth via Miyako Strait on Jan. 1. https://t.co/rpXJikofCv https://t.co/i4BZFMGW3H,,1672577046,Twitter,,aerial back china china east jan miyako philippine rt sea sea strait transited unmanned vehicle wz,16,us_military,,13,24,opposing,,0
4177,3645935,4952,retweet,f1906758d6466b5f40839c56a49c8b435cb6395bace2a1b00ffa2676cfd58a7f,RT @cnnphilippines BREAKING: President Ferdinand Marcos Jr. formally names officials who will lead the Department of National Defense (DND) and the Department of Health. Story soon on https://t.co/aKKwOvZ60i https://t.co/GOSQpWzn6c,,1685964714,Twitter,,breaking defense department department dnd ferdinand formally health jr lead marcos names national officials president rt story,17,us_military,,23,44,neutral,,0
